Preamble,Status,w1,w2,w3,a1,a2,a3,Pressure,Temperature,GPS Fix,Latitude,Longitude,Elevation,Speed,Number of Satellites,UTC Time,UTC Date,Timestamp
JUPITER,0,11.743172645568848,-66.58262634277344,-9.033819198608398,0.07464599609375,1.02508544921875,-0.9912109375,92146.8984375,31.760000228881836,1,-21.96391487121582,-47.485801696777344,661.7000122070312,25.17799949645996,6,204524,180224,651679
JUPITER,0,12.612923622131348,-74.60111999511719,-9.270330429077148,0.02801513671875,1.02508544921875,-0.9560546875,92134.1484375,31.75,1,-21.96391487121582,-47.485801696777344,661.7000122070312,25.17799949645996,6,204524,180224,651679
JUPITER,0,11.361702919006348,-146.1800994873047,-11.688848495483398,0.04461669921875,1.02508544921875,-0.9888916015625,92045.3203125,31.739999771118164,1,-21.96391487121582,-47.485801696777344,661.7000122070312,25.17799949645996,6,204524,180224,651679
JUPITER,0,8.882149696350098,-183.1216278076172,-14.366765975952148,-0.02703857421875,1.02508544921875,-0.8486328125,92011.03125,31.780000686645508,1,-21.963916778564453,-47.48573303222656,661.7000122070312,25.17799949645996,6,204524,180224,651679
JUPITER,0,2.3056118488311768,-224.35850524902344,-16.5106258392334,-0.21185302734375,1.02508544921875,-0.9134521484375,92183.40625,33.72999954223633,1,-21.963916778564453,-47.48573303222656,661.7000122070312,25.17799949645996,6,204524,180224,651967
JUPITER,0,-13.189688682556152,177.3825225830078,0.4571472406387329,-6.103515625e-05,1.02508544921875,-1.2080078125,91348.234375,31.770000457763672,1,-21.963916778564453,-47.48573303222656,661.7000122070312,25.17799949645996,6,204524,180224,651967
JUPITER,0,-12.640372276306152,183.0587921142578,1.052240014076233,-0.11846923828125,1.02508544921875,-1.216796875,91336.96875,31.770000457763672,1,-21.963916778564453,-47.48573303222656,661.7000122070312,39.0880012512207,6,204524,180224,651967
JUPITER,0,-12.670889854431152,193.7246856689453,1.525262475013733,-0.11016845703125,1.02508544921875,-1.1871337890625,91318.625,31.760000228881836,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,651967
JUPITER,0,-12.716666221618652,200.0113067626953,1.105645775794983,-0.08856201171875,1.02508544921875,-1.0484619140625,91313.703125,31.770000457763672,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,651967
JUPITER,0,-6.887808799743652,248.3511505126953,5.065301418304443,0.03082275390625,1.02508544921875,-1.0531005859375,91171.9375,31.719999313354492,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,651967
JUPITER,0,-3.9657504558563232,201.7508087158203,7.079461574554443,0.16217041015625,1.02508544921875,-0.9444580078125,91297.2578125,33.68000030517578,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-1.9287021160125732,-221.97813415527344,-12.940069198608398,-0.00494384765625,1.02508544921875,-1.0465087890625,90467.796875,31.700000762939453,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-1.8905551433563232,-222.9318084716797,-13.733526229858398,0.10980224609375,1.02508544921875,-1.322998046875,90457.9921875,31.709999084472656,1,-21.963916778564453,-47.48573303222656,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-3.1265170574188232,-215.47789001464844,-13.947149276733398,-0.08294677734375,1.02508544921875,-1.1756591796875,90441.09375,31.709999084472656,1,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-2.0049960613250732,-208.5580291748047,-12.741704940795898,0.06048583984375,1.02508544921875,-1.2109375,90439.640625,31.700000762939453,1,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-1.8447787761688232,-207.58909606933594,-12.375494003295898,0.01666259765625,1.02508544921875,-1.223876953125,90429.828125,31.709999084472656,1,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,6,204525,180224,652202
JUPITER,0,-6.430045127868652,-177.91075134277344,-13.794561386108398,0.01849365234375,1.02508544921875,-1.2801513671875,90392.59375,31.729999542236328,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652202
JUPITER,0,-9.062186241149902,-56.16850280761719,-8.659978866577148,-0.06365966796875,1.02508544921875,-1.2220458984375,90247.546875,31.719999313354492,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652202
JUPITER,0,-13.265982627868652,-32.28849792480469,-7.637640476226807,-0.13751220703125,1.02508544921875,-1.3482666015625,90238.359375,31.709999084472656,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652202
JUPITER,0,-15.921011924743652,86.95130920410156,-2.7014222145080566,-0.06597900390625,1.02508544921875,-1.179931640625,90417.2734375,33.66999816894531,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652432
JUPITER,0,5.487069129943848,-94.62065124511719,13.457635879516602,-0.08660888671875,1.02508544921875,-1.202880859375,89461.375,31.709999084472656,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652432
JUPITER,0,0.33722805976867676,-77.81309509277344,12.816766738891602,0.11468505859375,1.02508544921875,-1.2501220703125,89447.296875,31.709999084472656,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652432
JUPITER,0,1.4129726886749268,-72.66325378417969,11.794427871704102,0.03033447265625,1.02508544921875,-1.296630859375,89430.4453125,31.729999542236328,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652432
JUPITER,0,-9.100333213806152,167.1743927001953,11.405328750610352,-0.33770751953125,0.5869140625,-1.172607421875,89230.59375,31.729999542236328,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,180224,652432
JUPITER,0,-9.687796592712402,248.3511505126953,21.52190589904785,-0.10162353515625,-0.1605224609375,-1.2733154296875,89352.5625,33.61000061035156,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,18,652703
JUPITER,0,-42.57048797607422,248.3511505126953,39.19921112060547,-0.30181884765625,-1.271728515625,-0.7254638671875,88407.265625,31.540000915527344,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204526,18,652703
JUPITER,0,-43.34868621826172,248.3511505126953,38.64989471435547,-0.16009521484375,-1.2431640625,-0.966064453125,88401.640625,31.540000915527344,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652703
JUPITER,0,-41.86095428466797,248.3511505126953,37.93273162841797,-0.20916748046875,-1.247802734375,-0.841064453125,88381.953125,31.540000915527344,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652703
JUPITER,0,-43.23424530029297,248.3511505126953,37.18505096435547,-0.21197509765625,-1.246337890625,-0.7886962890625,88370.703125,31.559999465942383,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652703
JUPITER,0,-42.69255828857422,248.3511505126953,36.58995819091797,-0.08502197265625,-1.22607421875,-0.782470703125,88355.25,31.549999237060547,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652703
JUPITER,0,-31.530752182006836,248.3511505126953,33.16436004638672,-0.04412841796875,-1.21875,-0.676513671875,88239.203125,31.549999237060547,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652703
JUPITER,0,-23.260488510131836,162.8866729736328,37.50548553466797,0.01116943359375,-1.2542724609375,-0.802001953125,88488.09375,33.529998779296875,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,18,652937
JUPITER,0,-2.7831943035125732,-251.64122009277344,-24.7656307220459,0.96063232421875,-1.21337890625,0.4266357421875,87284.296875,31.639999389648438,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,180224,652937
JUPITER,0,6.028756141662598,-251.64122009277344,-27.1002254486084,0.64642333984375,-1.18408203125,0.472900390625,87240.0,31.639999389648438,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204527,180224,652937
JUPITER,0,7.699593544006348,-251.64122009277344,-28.06915855407715,0.73980712890625,-1.02392578125,-0.528564453125,87202.03125,31.6299991607666,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,4.205330848693848,-251.64122009277344,-27.00104331970215,0.57965087890625,-1.168701171875,0.158447265625,87164.765625,31.649999618530273,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,11.758431434631348,-251.64122009277344,-26.6577205657959,0.47344970703125,-1.1207275390625,-0.499755859375,87154.921875,31.65999984741211,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,36.30982208251953,-251.64122009277344,9.543756484985352,-0.34466552734375,-1.1575927734375,-1.947265625,87473.546875,31.399999618530273,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,36.98883819580078,-221.4364471435547,12.038568496704102,-0.11956787109375,-1.1597900390625,-1.947509765625,87483.390625,31.40999984741211,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,37.82807159423828,-160.4165496826172,13.610223770141602,-0.13421630859375,-1.2176513671875,-1.47607421875,87467.21875,31.399999618530273,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,652937
JUPITER,0,36.04279327392578,184.62281799316406,34.72075653076172,-0.15557861328125,-1.2132568359375,-1.3482666015625,87713.6015625,33.52000045776367,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,653191
JUPITER,0,13.192757606506348,-251.64122009277344,-50.92682647705078,0.69525146484375,-1.0316162109375,-0.8187255859375,86334.625,31.6200008392334,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,653191
JUPITER,0,2.7938930988311768,-251.64122009277344,-51.47614288330078,0.84381103515625,-1.1829833984375,0.30908203125,86271.328125,31.6299991607666,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,653191
JUPITER,0,7.035836219787598,-251.64122009277344,-40.79499053955078,0.17913818359375,-1.096435546875,-1.294189453125,86538.390625,31.649999618530273,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,653191
JUPITER,0,0.9475796222686768,-251.64122009277344,-23.7738094329834,0.04632568359375,-1.04833984375,-1.8189697265625,86792.28125,31.579999923706055,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204528,180224,653191
JUPITER,0,-7.971182823181152,-251.64122009277344,0.6021057367324829,-1.15142822265625,-1.052978515625,-2.05078125,86651.359375,31.3700008392334,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653191
JUPITER,0,-1.7684848308563232,248.3511505126953,31.71477699279785,-1.01934814453125,-1.30126953125,-2.3568115234375,86490.25,31.1200008392334,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653191
JUPITER,0,-36.03972625732422,248.3511505126953,51.81822967529297,-0.62213134765625,-0.985595703125,-2.8914794921875,86859.15625,33.439998626708984,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653425
JUPITER,0,19.136056900024414,248.3511505126953,-36.58356475830078,1.9739990234375,-1.1336669921875,-1.3839111328125,85798.265625,31.8799991607666,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653425
JUPITER,0,24.110422134399414,248.3511505126953,-40.71869659423828,1.9739990234375,-1.3160400390625,0.930419921875,85780.0390625,31.8700008392334,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653425
JUPITER,0,97.70355987548828,146.0257110595703,-38.17810821533203,1.9739990234375,-1.2589111328125,-0.17578125,85063.578125,31.90999984741211,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653425
JUPITER,0,66.11786651611328,-251.64122009277344,-117.53144073486328,1.9739990234375,-1.0911865234375,-2.9730224609375,85021.1484375,31.969999313354492,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653425
JUPITER,0,-95.27434539794922,-251.64122009277344,-98.93860626220703,1.9739990234375,-1.772216796875,-2.9730224609375,85824.0,33.369998931884766,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653730
JUPITER,0,-134.3368377685547,125.72389221191406,-90.55390167236328,-1.05145263671875,-1.641845703125,-0.9891357421875,85521.046875,31.3700008392334,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653730
JUPITER,0,-122.02300262451172,157.8665313720703,-103.01270294189453,0.14935302734375,-1.789794921875,-0.351318359375,85508.4296875,31.360000610351562,0,-21.963903427124023,-47.485626220703125,659.7999877929688,39.0880012512207,0,204529,180224,653730
